20200101;2.46763772454102;2.68020043017676;2.4312218416297;1.73153578702611;0.881831049142909;0.52687775232018;0.449415369847899;0.552549929190327;0.868924108927971;1.03044061134737;0.798376465582402;0.720939892624979;1.42844268430718;2.61028519155847;3.34744323867473;3.38479827983419;3.53421481894529;3.42216137559613;2.80468703440202;2.28805921405454;2.40895514333825;2.95678945278566;3.1912779255818;2.8424003546428;3.00467325793408;3.8426279604252;4.01759593624709;3.89982734156422;4.20956758202774;4.61416588561215;4.7910176899343;4.8534334201157;4.68536804472275;4.34845729531031;4.20476767787957;4.1494463336205;3.71897869630349;3.41936607917821;3.48516523702169;3.60257831338029;3.67828576323928;3.83470080825815;3.57886120773794;3.3173630197226;3.39766177881585;3.67577135672721;3.54589407363761;3.08405249547191
20200102;2.68716378613567;2.81496281597643;2.83251698770858;2.80085896780724;2.6250235129805;2.87057981438519;3.04212603068659;2.38517656100173;1.55901497104733;2.0511675533756;2.93123963588863;3.17638175150313;2.99068553078298;2.7991574338291;2.3194483275327;1.59036243660566;1.86495129960502;3.50380103708382;5.00272839388113;4.68337449644739;3.84170150193057;4.02583892754424;4.46903355624002;4.68363321658595;4.95736079080653;5.07164374498159;4.58779370520993;4.58069743714389;5.0624850748896;5.57966896156414;5.40965722401936;4.77596327793751;4.39423073041396;4.68695064301662;4.97479374066695;4.65580447556845;4.01025541177703;3.82445160684211;3.76502664097049;3.68656293881786;3.60487146313494;3.5047027220156;3.06376168742399;2.88985995455105;3.26536390149356;3.91120787539235;4.29275654418728;4.51343346127387
20200103;4.53290989740985;4.60557093633234;4.47372966210635;4.23966294063699;4.31427343084545;4.17263907015533;4.13103870383;4.20996337296132;4.41536907868544;4.67296845406921;5.15476881859492;5.368028740095;4.95259798839543;4.64772424672668;4.88396562416317;5.7150313647736;5.92249479646797;5.94012995620681;5.65639829912221;5.40442998704973;4.78450481375654;4.63612983319756;4.9851982192545;5.42633397844064;5.47532928722682;5.39382145973103;5.34527819872196;5.33229198037142;5.5013838112917;5.59659792121555;6.12674132724309;6.03210172696765;5.43048986083816;4.7263656755732;4.71932113981342;4.48786069989879;4.44229209542162;4.66007024457572;4.88387503784904;4.47246954139467;3.88755890654173;3.67064261160684;3.56574413046395;3.36170940876597;3.35991646328742;3.42057104329475;3.36759124937657;3.24307431269887
20200104;3.2676791062233;3.26120504223006;3.36117819108071;3.675287260229;4.01987082101803;3.87535431554482;3.58835717446145;3.73748841539604;3.72847595175555;3.07468550374859;2.80347330641554;3.09350883982896;2.91743211099031;2.47604308961662;3.12123714191701;4.06452137936893;4.6093612468011;4.96027693139091;5.2430207551849;4.98143033048285;4.69286997798319;4.78155721786623;5.15483268426601;5.32928474663969;5.3587595899781;5.34878961114282;5.66899373626417;5.71587649615427;5.59028968718412;5.55403253276606;5.86350627742881;5.92941993300125;5.77385881502095;5.40934168159685;4.98847493117909;4.46895969276444;4.05591678141962;3.86498480313403;3.75756157767601;3.46503298702451;3.32269308459862;3.44797762805044;3.41228805445037;3.15200599354093;2.79879679755241;2.4953328073357;2.03657905971506;1.45235408012957
20200105;1.50180880417443;1.6010098245511;1.8182623741867;2.16783026920636;2.51918341429506;2.6975986834501;2.72824115739686;2.84433261470415;3.13699447490152;3.3321596017036;3.24656515049591;3.01358551441625;2.9288953472429;2.64218590604512;2.68151179253455;3.31224748656996;4.14120998077544;4.61342721655237;4.80338597047107;4.79296458056484;4.99476255454088;5.46359843327958;5.54160328236835;5.24984678480824;4.92475984298862;4.81623149892833;5.03715865031033;5.39592360588759;5.52984118324081;5.55423922389076;5.65168293625124;5.58693771482797;5.33426087862759;4.88733269063076;3.93744945028774;3.22573953541874;3.89854548828902;4.9559109768708;4.64672926815076;3.7520593243098;3.40588648348382;3.37426372646681;3.25387815078212;3.12005568428027;2.81248832586761;2.51477378452224;2.55497482547007;2.89182636974347
20200106;2.97540045408961;3.1745702264059;3.3264511856914;3.34385386074699;3.22024146659123;2.77496893682304;2.55863591023276;2.48667431987431;2.54406366929949;2.59704176022475;2.74342511794307;2.48348775236709;1.8250467775357;1.8978535425658;3.09754016175656;4.3432283863226;4.65097782913175;4.41934731464177;4.39429089673409;4.71107601295594;5.10302753038167;5.03556784977372;4.80556976209468;4.9335258497283;5.28661390953576;5.50962758448418;5.51270792144164;5.62849578121109;5.55695786761412;5.53730948234403;5.71175860561658;5.93525766579174;5.80184088612978;5.32553457272754;5.12296034276692;5.27146036898355;5.622013940088;5.49270680543;4.97459345622323;4.08509986387742;3.81512155180074;4.25045447943666;4.18504208509773;3.39379165555299;3.17848522967921;3.3322488559982;3.18771640074242;2.86867880909296
20200107;3.13304293045406;3.07877807873591;2.98301830090106;2.80639198116601;2.7602476152736;2.8374745363597;2.67196172617331;2.05959522817182;1.52644334297501;1.23191486230365;1.12802746751455;1.77194023830942;2.16676083373968;1.65496436903309;0.870355684218391;0.846075037107566;1.81564361926859;3.23332613350005;4.12359188387371;4.30091896739067;4.20408407883296;3.67693926239766;3.27088687375687;3.36288367782642;3.66955286217811;3.75880207973899;3.75339254824723;3.87953315429796;4.30148491948155;4.74090664968069;4.97448959300491;4.76609821927796;4.43346858640085;4.00851939680988;3.50391447785536;2.98120070540332;2.51324684965673;2.32400955677154;2.46401254760813;2.9757161885421;3.42632398139144;3.51223084744037;3.06528625495807;2.59639287393828;2.50730263289987;2.47189200681845;2.20142086823912;1.73057914268406
20200108;1.69533461717296;1.88170698229547;1.86809810133614;1.64206450916699;1.45758946856871;1.52051022427104;1.62872406122074;1.62861994458582;1.51026152968822;1.56681333491479;1.59443157722918;1.61343756947574;1.44499988798353;1.21995803858158;1.40152369184908;1.78645065157003;2.24079438688359;2.19656476048694;1.80198554320452;1.84451830458918;2.01962100155187;1.70619716148852;1.22216570903829;1.75261689864931;2.48304556242076;2.93614738078363;2.6536497140674;2.53761998687087;2.72383283799807;2.82345211809395;2.63132096731211;2.16530736374397;1.94424195473659;1.79173645875811;1.70686169466766;1.92109898178236;2.41119131929051;2.31485775690277;1.96196788926969;1.87886875440407;1.85521179343635;1.69051320944889;1.71493190405946;1.87884966423408;1.85803833972755;1.68151562979421;1.51718048098793;1.32184723266299
20200109;2.18752917543606;2.65397996687151;3.03869550348294;3.47348472436825;3.8903778418768;3.9220655524389;3.66087200964772;3.17242330697368;2.71505228727115;2.28516167845242;1.83097357614066;1.61734189866551;1.76715618852251;1.81212922445561;1.56586106121611;1.05970774989464;0.745832345930693;0.792382101955396;0.742333870415453;1.08604951030287;2.02523596105353;2.53484269732705;2.76822489266531;3.48420159020802;4.19759086459487;4.37251009050259;4.43655554016492;4.3834908373386;4.15831328612286;3.94418990332195;3.43137374508378;2.91492937430082;2.61152835963242;2.39428434561923;2.48464405315143;2.26605818637755;1.64160062473266;1.40343763706171;1.84371993275151;1.51977284393979;0.658767658597764;0.466493979069906;1.02817792487771;1.73718221951093;1.99085792211833;1.24927515083507;1.02528836372699;1.56128691149191
20200110;3.09898894837791;2.08413100070246;1.60060058325979;1.73887734680809;2.34675240273507;2.61980553521101;2.83115697819165;3.01306594490807;2.99460286181484;2.77881876776932;2.67850001262008;2.82413675245249;2.81075711049982;2.30793661642805;1.65156100436922;1.24420155186159;1.19060180024053;1.31261578507863;1.71854891348011;2.17517676705247;2.64464793270895;2.99538977395557;3.36446997547126;3.73525058907119;4.0396038125018;4.07519588627355;4.37689031394784;4.84896045315051;4.88585611276102;4.3580144420204;3.93203169490776;3.76020475084217;3.96798596874684;4.46512660630219;4.37090759849793;3.22986351428433;2.56523962614126;2.91885088987138;3.55883998788987;4.05237619444232;4.15859278376571;3.69229575143263;3.06089302967073;2.88102532583189;2.95096440348418;3.38151499664226;3.69298258076482;3.92489556138077
